policyno,plcydate,clm_freq5,clm_amt5,clm_amt,kidsdriv,travtime,car_use,bluebook,retained,npolicy,car_type,red_car,mvr_pts,clm_flag,age,homekids,yoj,income,gender,parent1,jobclass,max_educ,home_val,samehome,yearsinhome,area,in_yy,hadclaim,commercial,cartype_panel,cartype_sports,cartype_pickup,cartype_suv,cartype_sedan,cartype_van,redcar,revolked,male,married,singleparent,job_bluecollar,urban,homeowner,probclaim
79240900,1995-10-24,0,0,0,0,23,Private,14830,6,1,SUV,no,0,No,41,0,8,91619,F,No,Lawyer,Masters,299467,19,19,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.06987901
79243923,1999-02-20,0,0,0,0,30,Private,30660,9,1,Sedan,yes,0,No,41,0,12,100258,M,No,Professional,Bachelors,282717,10,10,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,.033451632
79246500,1998-04-20,0,0,0,0,72,Private,10210,6,1,Pickup,no,2,No,38,0,11,64345,M,No,Professional,Bachelors,206587,7,7,Rural,FALSE,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,.033781432
79264912,1993-12-27,0,0,0,0,10,Commercial,37360,19,1,Panel Truck,yes,0,No,52,0,16,61299,M,No,Blue Collar,High School,260164,1,1,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,.05744639
79267190,1995-05-12,0,0,0,0,56,Commercial,10690,2,2,Pickup,yes,1,No,40,0,12,51882,M,No,Blue Collar,High School,185978,1,1,Rural,FALSE,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,.079868555
79284576,1994-02-13,0,0,0,0,27,Private,14580,1,3,SUV,no,1,No,45,0,11,87038,F,No,Blue Collar,High School,0,7,7,Rural,TRUE,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,.10567304
79288846,1993-12-14,0,0,0,1,58,Commercial,25060,1,1,Panel Truck,yes,1,No,40,3,10,89006,M,No,Professional,Bachelors,268136,15,15,Rural,TRUE,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,.065537848
79298192,1999-05-18,2,6980,0,0,14,Commercial,23030,4,1,Pickup,no,2,No,49,0,13,99493,F,No,Blue Collar,High School,288808,1,1,Urban,FALSE,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,.27827296
79327121,1996-05-16,2,3120,6001,0,33,Private,20520,1,1,SUV,no,6,Yes,58,0,13,69879,F,No,Professional,Bachelors,259753,12,12,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.25259769
79347334,1994-10-20,1,5639,0,0,53,Commercial,27620,6,1,Panel Truck,yes,0,No,60,0,13,57389,M,No,Manager,Masters,232281,14,14,Urban,FALSE,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,.24730842
79348164,1997-04-14,1,5092,0,0,32,Private,17180,10,1,Van,no,0,No,45,0,10,61853,M,No,Professional,High School,220043,1,1,Urban,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,.19598868
79357317,1997-05-20,0,0,0,0,39,Private,13010,1,4,Sedan,yes,0,No,45,0,12,81264,M,No,Blue Collar,High School,,1,1,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,.1828326
79365062,1998-01-10,0,0,0,0,69,Private,18670,4,2,Van,no,2,No,43,2,15,57424,M,No,Clerical,High School,240666,1,1,Rural,FALSE,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,.047051419
79365343,1995-10-12,2,22464,7505,0,55,Private,5800,4,2,Pickup,yes,3,Yes,43,0,10,72894,M,No,Blue Collar,<High School,0,4,4,Urban,FALSE,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,.73568273
79388621,1993-08-24,0,0,0,0,5,Private,14830,1,1,Sedan,yes,3,No,44,0,10,70539,M,No,Clerical,Bachelors,232942,15,15,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,.061130308
79392544,1997-05-10,3,6693,4301,0,27,Private,8310,1,1,SUV,no,0,Yes,44,2,7,24091,F,Yes,Blue Collar,<High School,0,6,6,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,.5485658
79398881,1997-03-23,2,33694,0,0,12,Private,16920,9,1,Van,yes,6,No,54,0,10,19920,M,No,Clerical,<High School,173863,4,4,Urban,FALSE,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,.27844754
79420837,1994-07-31,0,0,0,0,21,Private,35830,1,2,Van,no,0,No,52,0,13,223020,F,No,Doctor,PhD,0,10,10,Urban,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,.11995038
79423769,1995-08-30,2,4185,0,0,41,Private,13200,6,1,Sedan,no,5,No,46,0,13,83187,M,No,Manager,Bachelors,0,8,8,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,.35706323
79439820,1997-12-01,1,1427,0,0,17,Private,18660,1,2,SUV,no,0,No,50,0,0,0,F,No,Home Maker,Masters,110784,15,15,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,.15250108
79443983,1994-09-27,0,0,0,0,51,Private,12490,4,1,SUV,no,1,No,40,2,13,69946,F,No,Clerical,Bachelors,260369,11,11,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.029474925
79444447,1995-09-28,0,0,0,0,14,Private,9050,6,1,Pickup,no,0,No,56,0,10,99606,M,No,Manager,Masters,,12,12,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,.1587659
79461428,1994-07-02,0,0,0,0,15,Private,11830,6,1,SUV,no,2,No,49,0,16,54288,F,No,Professional,Bachelors,172214,8,8,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.12597169
79484813,1994-08-21,2,883,0,0,33,Private,6550,1,1,SUV,no,0,No,49,0,14,1463,F,No,Home Maker,Bachelors,101545,12,12,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.22623086
79487121,1997-05-05,4,6208,0,0,31,Private,6700,1,1,SUV,no,0,No,52,0,7,1423,F,No,Home Maker,High School,80489,8,8,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,.44307813
79499410,1998-05-04,2,4600,6088,0,41,Private,9830,12,1,SUV,no,0,Yes,49,0,8,31873,F,No,Clerical,<High School,123025,1,1,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.21097371
79503182,1996-08-25,0,0,0,0,42,Private,8260,3,2,Pickup,no,0,No,43,2,0,0,M,No,Student,High School,0,6,6,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,.2801204
79523930,1994-09-26,2,39146,0,0,44,Private,5600,10,3,Pickup,no,4,No,42,0,8,28691,M,No,Clerical,High School,,8,8,Urban,FALSE,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,.44037423
79534364,1996-11-12,0,0,0,2,16,Commercial,20790,6,3,Van,no,1,No,43,2,13,63357,M,No,Blue Collar,Bachelors,222957,1,1,Rural,FALSE,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,.072668962
79540938,1998-07-26,0,0,0,2,5,Commercial,5720,17,1,SUV,no,0,No,37,4,16,5175,F,No,Student,High School,0,8,8,Rural,FALSE,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.08082597
79552203,1994-09-09,0,0,0,0,19,Private,19680,1,2,Van,yes,0,No,43,2,13,181818,M,No,Manager,Bachelors,412672,9,9,Urban,TRUE,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,.11903863
79562953,1995-11-30,0,0,3686,0,19,Commercial,12150,3,1,Pickup,yes,3,Yes,43,0,9,63511,M,No,Blue Collar,Bachelors,219943,8,8,Urban,FALSE,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,.39222378
79567166,1997-03-30,3,19709,3822,0,32,Commercial,24180,10,1,Panel Truck,yes,0,Yes,53,0,13,61486,M,No,Blue Collar,Bachelors,0,10,10,Urban,FALSE,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,.54365879
79573514,1997-09-14,0,0,0,0,50,Commercial,27460,1,1,Panel Truck,no,0,No,49,0,9,51576,M,No,Unknown,PhD,222560,21,21,Urban,FALSE,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,.14143196
79598834,1997-04-25,1,26973,0,0,11,Private,1500,6,3,Sedan,yes,5,No,47,0,13,32611,M,No,Clerical,High School,132321,1,1,Urban,FALSE,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,.30260286
79616683,1996-08-28,0,0,0,2,25,Private,5900,16,1,Sedan,no,0,No,44,2,16,30560,M,No,Clerical,High School,135266,0,0,Rural,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,.021704564
79620020,1996-06-11,0,0,0,0,28,Commercial,4860,20,2,Pickup,yes,2,No,45,0,10,55626,M,No,Unknown,Masters,234216,19,19,Rural,FALSE,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,.020981215
79638013,1993-08-28,4,3850,8067,1,45,Private,6710,7,1,Pickup,yes,0,Yes,53,1,16,63269,M,No,Lawyer,Masters,243277,11,11,Urban,FALSE,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,.33967289
79663899,1998-05-14,4,6292,0,1,40,Private,6220,4,2,Sports Car,no,1,No,41,3,15,6232,F,No,Student,High School,0,1,1,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,.76734161
79669801,1998-04-25,0,0,1232,0,21,Commercial,23020,9,2,Pickup,no,2,Yes,38,2,11,42229,F,No,Clerical,<High School,167121,1,1,Urban,FALSE,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,.25075144
79677971,1997-01-14,2,36386,7907,2,40,Private,11910,7,3,SUV,no,2,Yes,44,2,NA,0,F,No,Home Maker,<High School,64624,6,6,Urban,FALSE,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,.60215038
79679184,1996-11-06,0,0,0,0,76,Commercial,20600,7,1,Pickup,no,2,No,47,0,8,104019,F,No,Professional,Masters,281021,20,20,Urban,FALSE,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,.22589312
79680905,1997-07-29,0,0,3331,2,20,Private,26310,15,2,SUV,no,1,Yes,62,4,19,174140,F,No,Manager,PhD,487307,17,17,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.10599858
79689664,1996-04-17,0,0,0,0,58,Commercial,8970,1,2,Pickup,yes,0,No,51,1,11,66296,M,No,Professional,Bachelors,205130,1,1,Urban,TRUE,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,.4783853
79691256,1994-05-12,3,40584,0,0,27,Private,11160,1,2,SUV,no,4,No,40,0,9,56626,F,No,Manager,Bachelors,210500,1,1,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.32579008
79704590,1997-02-05,0,0,0,0,32,Private,2860,4,3,SUV,no,0,No,47,0,9,2400,F,No,Student,<High School,0,6,6,Rural,FALSE,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,.080618098
79725518,1995-12-27,2,18599,0,0,10,Private,17440,3,1,Sedan,yes,5,No,47,0,12,112366,M,No,Lawyer,Masters,0,18,18,Urban,FALSE,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,.30664733
79744797,1995-12-21,0,0,0,0,30,Private,6790,4,3,SUV,no,0,No,39,0,9,35366,F,No,Clerical,High School,166481,9,9,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.019507114
79754578,1995-03-13,1,7560,2524,1,55,Private,10320,1,2,SUV,no,2,Yes,48,1,11,84042,F,No,Lawyer,Masters,263403,20,20,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.28643647
79755520,1998-08-16,2,6384,5610,0,44,Private,10310,21,1,SUV,no,5,Yes,38,0,14,50104,F,No,Lawyer,Masters,241191,12,12,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.16453286
79764832,1994-04-15,0,0,0,0,61,Private,3300,10,2,Sports Car,no,0,No,46,0,5,17991,F,No,Student,<High School,,4,4,Rural,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.09514311
79768729,1995-01-24,0,0,0,0,5,Private,11320,1,1,Pickup,no,0,No,52,0,10,46183,M,No,Home Maker,PhD,188378,18,18,Urban,TRUE,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,.060302339
79782661,1998-12-27,0,0,7862,0,27,Commercial,5950,1,1,SUV,no,3,Yes,25,3,0,0,F,No,Student,High School,0,1,1,Urban,TRUE,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,.70490718
79784980,1995-10-17,3,4662,0,0,33,Private,15420,1,1,SUV,no,0,No,47,0,0,0,F,No,Home Maker,Masters,120276,1,1,Urban,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,.42130011
79788963,1994-02-25,4,6367,7833,1,48,Private,11220,1,1,SUV,no,5,Yes,44,1,11,75161,F,Yes,Doctor,PhD,241237,19,19,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,.62908262
79789292,1997-06-21,0,0,0,0,59,Commercial,5400,10,1,SUV,no,0,No,39,0,13,51981,F,No,Blue Collar,High School,0,8,8,Rural,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,.12200499
79821975,1995-03-24,0,0,3682,0,27,Commercial,24770,4,1,Panel Truck,yes,0,Yes,37,0,11,5590,M,No,Clerical,<High School,90639,1,1,Urban,FALSE,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,.22445866
79839111,1998-01-22,0,0,0,0,30,Private,16930,11,3,SUV,no,0,No,52,0,12,143073,F,No,Professional,Bachelors,404124,10,10,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.078207269
79845220,1997-08-14,3,22531,0,0,21,Private,21460,1,3,Van,no,6,No,51,0,NA,66804,M,No,Professional,Bachelors,0,7,7,Urban,TRUE,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,.63551807
79847979,1996-04-26,3,4636,867,0,22,Private,1500,1,2,Sedan,yes,0,Yes,36,0,9,12546,M,No,Clerical,<High School,0,1,1,Urban,TRUE,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,.44113833
79850974,1998-07-31,4,5556,0,0,34,Commercial,11430,4,1,Pickup,no,2,No,50,0,14,49256,M,No,Manager,Bachelors,212649,1,1,Urban,FALSE,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,.54279268
79856990,1994-03-19,0,0,0,0,18,Private,15810,1,1,Sedan,yes,0,No,47,0,12,78438,M,No,Manager,Bachelors,241003,11,11,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,.060596284
79876308,1995-10-20,0,0,0,1,30,Private,21260,16,3,Van,yes,0,No,43,1,3,154611,M,Yes,Lawyer,Masters,0,19,19,Urban,FALSE,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,.12045612
79878050,1995-11-08,0,0,7027,0,41,Private,14860,3,1,SUV,no,4,Yes,52,0,10,32028,F,No,Clerical,High School,0,1,1,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.48321357
79878369,1993-12-01,0,0,2175,0,22,Commercial,18710,4,1,Van,yes,1,Yes,45,0,11,49957,M,No,Professional,Bachelors,191130,2,2,Urban,FALSE,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,.36347872
79880725,1999-02-06,0,0,0,0,42,Private,13350,10,1,SUV,no,0,No,32,4,14,86539,F,No,Unknown,Masters,305557,19,19,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.13432568
79891769,1995-05-26,4,8861,0,0,32,Private,9460,4,1,SUV,no,5,No,49,0,13,30644,F,No,Home Maker,PhD,174753,10,10,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.37537354
79895307,1996-05-02,4,5824,0,0,51,Commercial,11200,10,2,Pickup,yes,1,No,37,0,9,38200,M,No,Clerical,High School,167131,8,8,Urban,FALSE,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,.5769369
79898945,1996-09-25,3,2740,0,0,21,Private,10130,8,1,SUV,no,0,No,49,0,11,,F,No,Home Maker,High School,127077,1,1,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,.33516026
79910367,1995-04-24,2,3683,3350,0,10,Commercial,26350,1,1,Pickup,no,4,Yes,28,2,11,12891,F,No,Home Maker,<High School,86839,5,5,Urban,TRUE,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,.38231215
79914965,1998-03-19,0,0,0,0,36,Commercial,11630,1,1,Pickup,no,0,No,41,1,9,101337,M,Yes,Blue Collar,High School,277732,6,6,Urban,TRUE,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,.46108747
79926267,1997-07-26,0,0,0,0,20,Private,5300,7,5,SUV,no,0,No,41,3,14,7863,F,No,Student,Bachelors,113380,6,6,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.19950576
79930523,1995-08-05,0,0,0,0,32,Private,21250,4,2,Sports Car,no,1,No,66,0,15,90934,F,No,Lawyer,Masters,271721,17,17,Urban,FALSE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,.099582084
79944163,1994-12-16,0,0,0,0,8,Commercial,9160,10,1,Pickup,no,0,No,44,0,12,32633,M,No,Student,High School,0,1,1,Rural,FALSE,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,.033589225
79958975,1998-08-13,1,6510,0,0,58,Private,7630,6,1,SUV,no,6,No,38,2,15,23297,F,Yes,Clerical,High School,0,1,1,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,.21777807
79977599,1994-06-13,0,0,0,0,24,Private,15580,13,1,SUV,no,0,No,48,0,8,66702,F,No,Lawyer,Masters,221009,21,21,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.0046073459
79979666,1993-10-31,0,0,0,0,20,Private,18170,1,1,Sedan,yes,1,No,58,0,16,100958,M,No,Doctor,PhD,306198,14,14,Urban,TRUE,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,.052962508
79981988,1995-07-02,2,6314,0,0,24,Private,22680,6,1,Sedan,yes,5,No,45,0,13,69158,M,No,Professional,Masters,0,16,16,Urban,FALSE,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,.17401728
79990746,1998-09-15,3,5161,0,0,54,Commercial,20590,6,1,Pickup,no,1,No,37,0,0,0,F,No,Student,<High School,0,1,1,Rural,FALSE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.17482997
80009898,1995-04-05,0,0,0,1,47,Private,8410,6,1,SUV,no,0,No,45,3,15,24101,F,No,Student,Bachelors,0,7,7,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.066882096
80011736,1994-05-26,0,0,0,0,24,Private,23130,1,2,Pickup,no,0,No,49,0,11,62975,F,No,Professional,Bachelors,208369,3,3,Urban,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,.16778937
80021491,1996-06-20,1,49380,2012,0,27,Private,19710,1,2,Sports Car,no,0,Yes,42,0,10,60522,F,No,Clerical,High School,0,7,7,Rural,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.033173576
80022372,1994-10-11,0,0,1683,0,24,Private,21990,1,2,Van,yes,3,Yes,38,2,14,21571,M,No,Clerical,<High School,109536,1,1,Urban,TRUE,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,.22241437
80061691,1993-10-02,1,5594,0,0,45,Private,33800,1,2,Sedan,no,0,No,51,0,NA,,F,No,Professional,Bachelors,,11,11,Urban,FALSE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,.080078647
80071030,1994-12-20,0,0,0,0,25,Commercial,16870,9,3,SUV,no,1,No,46,0,11,80183,F,No,Blue Collar,Bachelors,210725,8,8,Urban,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,.30173486
80075142,1993-12-31,0,0,6424,0,27,Commercial,8130,2,1,Pickup,yes,0,Yes,54,0,14,60115,M,No,Blue Collar,High School,188846,7,7,Urban,FALSE,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,.2636165
80081062,1997-12-21,3,812,0,0,81,Commercial,20160,3,1,Van,no,0,No,38,0,9,97608,M,No,Blue Collar,Bachelors,239022,6,6,Urban,FALSE,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,.55492556
80090828,1998-11-27,0,0,0,0,21,Private,23170,7,1,Sedan,no,0,No,49,0,11,,M,No,Professional,Masters,384029,18,18,Rural,FALSE,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,.0028618341
80111149,1995-07-24,0,0,0,0,36,Private,16000,13,1,SUV,no,0,No,48,0,10,82236,F,No,Manager,Masters,0,14,14,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.15077078
80122234,1998-09-03,0,0,5555,0,60,Commercial,4500,1,1,SUV,no,3,Yes,30,2,0,0,F,No,Student,High School,91900,8,8,Urban,TRUE,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,.81786829
80154483,1993-12-16,0,0,0,0,26,Private,6300,4,2,Pickup,yes,0,No,46,0,10,23965,M,No,Blue Collar,<High School,0,6,6,Urban,FALSE,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,.28008282
80169742,1998-11-25,0,0,0,0,23,Private,5400,3,2,Pickup,yes,0,No,39,0,11,,M,No,Lawyer,PhD,387474,20,20,Urban,FALSE,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,.085047893
80169947,1997-05-28,0,0,35577,0,5,Commercial,19470,13,1,Pickup,no,0,Yes,32,1,13,22243,F,Yes,Home Maker,Bachelors,0,10,10,Urban,FALSE,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,.21446872
80192477,1998-04-07,2,3654,3549,0,37,Commercial,10000,1,1,Pickup,yes,3,Yes,48,0,8,36954,M,No,Blue Collar,High School,0,1,1,Urban,TRUE,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,.73610926
80196629,1997-04-19,0,0,0,0,45,Private,37080,1,1,Sedan,no,0,No,53,0,12,80329,M,No,Manager,Bachelors,229383,6,6,Urban,TRUE,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,.12704448
80239325,1998-10-09,0,0,0,0,41,Private,11570,3,1,Sedan,no,2,No,45,0,11,53896,F,No,Manager,High School,221275,3,3,Urban,FALSE,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,.42304093
80242152,1998-12-29,0,0,0,0,36,Private,14750,10,1,SUV,no,1,No,29,0,7,25690,F,No,Clerical,<High School,0,1,1,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.048753534
80243704,1997-10-22,0,0,0,0,51,Private,11150,10,3,SUV,no,0,No,53,0,10,41924,F,No,Home Maker,High School,0,7,7,Rural,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.040360887
80246412,1996-04-24,3,7304,8584,0,24,Commercial,6200,4,2,Pickup,yes,2,Yes,49,0,0,0,M,No,Student,High School,0,1,1,Rural,FALSE,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,.19042024
80253631,1996-07-04,1,7998,0,0,16,Private,6300,6,1,SUV,no,5,No,48,0,5,14938,F,No,Student,Bachelors,0,10,10,Urban,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.37831357
80259816,1996-04-21,2,3923,347,0,26,Private,4500,6,2,SUV,no,0,Yes,31,1,7,27439,F,No,Blue Collar,High School,,1,1,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,.38593191
80260333,1997-01-21,1,42214,0,0,42,Commercial,1500,4,2,Sports Car,no,1,No,51,0,15,109836,F,No,Professional,Bachelors,322934,6,6,Urban,FALSE,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,.6513167
80287837,1996-02-04,1,7003,9249,0,22,Commercial,11530,11,2,Sports Car,no,2,Yes,38,0,9,62290,F,No,Blue Collar,Bachelors,223013,9,9,Urban,FALSE,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,.43706194
80292899,1994-12-26,0,0,5779,0,35,Private,5110,6,1,SUV,no,0,Yes,33,3,NA,3068,F,No,Home Maker,High School,92992,7,7,Urban,FALSE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.2525484
80310314,1997-03-03,1,6935,4395,0,53,Commercial,22110,6,3,Pickup,no,3,Yes,46,0,8,177562,M,No,Manager,PhD,0,19,19,Urban,FALSE,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,.3938767
80313578,1996-12-31,0,0,4043,0,36,Commercial,33550,4,2,Van,no,0,Yes,48,1,12,80016,F,Yes,Manager,Bachelors,0,7,7,Urban,FALSE,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,.32956082
80320469,1999-05-14,1,4278,4321,0,36,Commercial,31510,3,1,Panel Truck,yes,4,Yes,31,3,13,30089,M,No,Professional,High School,121900,1,1,Urban,FALSE,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,.4455092
80327800,1995-12-13,1,5035,2628,0,33,Private,7500,1,1,SUV,no,4,Yes,60,0,NA,71840,F,No,Manager,Bachelors,278030,13,13,Urban,TRUE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.23525116
80332481,1995-03-20,1,43381,8696,0,40,Commercial,9340,11,3,Pickup,yes,4,Yes,46,0,8,23655,M,No,Blue Collar,<High School,190550,7,7,Urban,FALSE,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,.4405627
80335114,1999-03-23,0,0,0,1,5,Private,30620,4,2,Pickup,no,1,No,36,2,12,105674,F,Yes,Lawyer,Masters,0,13,13,Urban,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,.17230211
80340597,1995-12-30,2,2897,3427,0,44,Private,5400,7,1,Sports Car,no,1,Yes,39,0,9,133060,F,No,Lawyer,PhD,0,18,18,Urban,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,.43637791
80357271,1995-08-12,0,0,5648,0,36,Private,15570,6,2,Sedan,no,0,Yes,27,2,13,67168,F,Yes,Professional,Bachelors,0,9,9,Urban,FALSE,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,.38918793
80375078,1994-03-11,2,36320,0,1,70,Private,23120,6,2,Sports Car,no,4,No,37,1,15,62894,F,No,Clerical,Bachelors,245334,14,14,Urban,FALSE,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,.57235157
80387508,1997-10-20,0,0,0,3,34,Private,5990,1,3,SUV,no,0,No,41,3,0,0,F,No,Student,High School,0,1,1,Rural,TRUE,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.19117717
80389875,1997-01-31,0,0,0,0,61,Commercial,16600,6,1,Van,yes,0,No,47,0,5,32577,M,No,Professional,Bachelors,185790,1,1,Urban,FALSE,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,.35816893
